match_id,playhq_match_id,season,parent_grade,competition,round,match_date,team1,team2,opponent_name,opponent_club_id,halls_head_innings_no,opposition_innings_no,batted_first,halls_head_batted_first,innings_shift_applied,innings_renumbered
1130,3fe7149b-195b-42b9-89a8-c7f9481a12e2,2016/17,B,B Grade: McIntosh Cup,Round 6,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1131,41bd69b2-5b6c-4254-9296-cc76f600f328,2016/17,B,B Grade: McIntosh Cup,Round 8,,Halls Head Cricket Club,B Grade: McIntosh Cup,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1132,e613a978-f726-4145-9e22-d5c7ee8e4f77,2016/17,B,B Grade: McIntosh Cup,Round 2,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1133,fa572486-8a72-4723-accf-e1fee643ddd0,2016/17,B,B Grade: McIntosh Cup,Semi Finals,,Halls Head Cricket Club,B Grade: McIntosh Cup,B Grade: McIntosh Cup,,2,1,B Grade: McIntosh Cup,no,+1,yes
1134,e7ace22e-859f-4cc9-8fe1-eac0e04d5057,2016/17,B,B Grade: McIntosh Cup,Round 15,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,2,1,B Grade: McIntosh Cup,no,+1,yes
1135,28a563e5-e42d-41a5-a5ec-f7ee084a009e,2016/17,B,B Grade: McIntosh Cup,Round 12,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1136,073bcc5d-fb0b-438a-91ea-ff5ea515c963,2016/17,B,B Grade: McIntosh Cup,Round 9,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,2,1,B Grade: McIntosh Cup,no,+1,yes
1137,51b27714-05c3-4ee2-9cfa-213189425bd9,2016/17,C,C Grade: Jeffrey Cup,Round 8,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1138,47ef8354-a486-483c-82c6-23bbf3d29ee3,2016/17,C,C Grade: Jeffrey Cup,Round 3,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1139,759f29c6-c1c7-4bae-a612-4f882003f479,2016/17,C,C Grade: Jeffrey Cup,Round 5,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1140,fa54fefa-ce73-4970-af60-526f848e80c9,2016/17,C,C Grade: Jeffrey Cup,Round 10,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1141,08c49e28-4ef8-4850-9b42-684e0549c478,2016/17,C,C Grade: Jeffrey Cup,Round 12,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1142,b9f6d43c-e307-41eb-a999-690a899ff91a,2016/17,C,C Grade: Jeffrey Cup,Round 13,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1143,73a2c31b-0bf2-4b6b-9d09-6e385342e817,2016/17,C,C Grade: Jeffrey Cup,Round 14,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1144,7a991435-cd82-4a9d-9008-83aac0de91ae,2016/17,C,C Grade: Jeffrey Cup,Round 9,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1145,96dd8b12-9a0c-4d25-938b-8a97071f3725,2016/17,C,C Grade: Jeffrey Cup,Round 16,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1146,b6e64b15-cd56-4696-acbf-8cc49d13f4f0,2016/17,C,C Grade: Jeffrey Cup,Round 18,,Halls Head Cricket Club,Singleton Irwinians Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1147,f018253b-bbe8-4285-a7a7-91dd3cd1a3dc,2016/17,C,C Grade: Jeffrey Cup,Round 7,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1148,2feb5a0f-0a97-4073-bd14-9328832caf7c,2016/17,C,C Grade: Jeffrey Cup,Round 17,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1149,d8483cd9-eddf-4ace-98e8-95f418e35263,2016/17,C,C Grade: Jeffrey Cup,Round 6,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1150,7121ff43-4b2a-499d-a2dd-a6c6676a4967,2016/17,C,C Grade: Jeffrey Cup,Round 11,,Halls Head Cricket Club,Singleton Irwinians Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1151,cdb05fd3-ca73-4850-96ae-a6f249586c78,2016/17,C,C Grade: Jeffrey Cup,Round 15,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,2,1,C Grade: Jeffrey Cup,no,+1,yes
1152,1151d05e-35af-4744-8f9e-b5e465debfd0,2016/17,C,C Grade: Jeffrey Cup,Round 4,,Halls Head Cricket Club,Singleton Irwinians Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1153,df59aaf4-a30d-4243-a082-ec98ab5a406c,2016/17,C,C Grade: Jeffrey Cup,Round 2,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1154,a82114ac-6d76-4d66-a56d-f11711679c43,2016/17,C,C Grade: Jeffrey Cup,Grand Final,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1155,481df754-2b8e-41f7-a434-fcb02fe03fae,2016/17,C,C Grade: Jeffrey Cup,Semi Finals,,C Grade: Jeffrey Cup,Halls Head Cricket Club,C Grade: Jeffrey Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1156,3ddf69e7-0e9a-4831-8851-0673632b8931,2016/17,D,D Grade Ritchie Cup,Round 4,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1157,d5413aed-cc60-4ba6-b3ff-07c9af1289fd,2016/17,D,D Grade Ritchie Cup,Round 13,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,2,1,D Grade Ritchie Cup,no,+1,yes
1158,04163bc8-7501-4ccf-ad6b-1345de09d4fb,2016/17,D,D Grade Ritchie Cup,Round 8,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,2,1,D Grade Ritchie Cup,no,+1,yes
1159,cd72221b-6cf6-4143-a4fa-14ecb239591b,2016/17,D,D Grade Ritchie Cup,Round 17,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1160,590e7ceb-c0cb-4584-9249-245662bde56c,2016/17,D,D Grade Ritchie Cup,Round 7,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1161,bae936b6-bbf9-4cb3-b843-2f0b3b8ad4a8,2016/17,D,D Grade Ritchie Cup,Round 5,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1162,5f9dbd80-71f8-41cb-99e4-32968f183b5a,2016/17,D,D Grade Ritchie Cup,Round 12,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1163,97255c72-255d-453c-928d-4943c481f766,2016/17,D,D Grade Ritchie Cup,Round 9,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1164,dd0ff4cf-d29c-4ac5-9fc9-54a2a26c853d,2016/17,D,D Grade Ritchie Cup,Round 15,,Halls Head Cricket Club,D Grade Ritchie Cup,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1165,355736c2-ce20-4965-b2d7-5513bbc8813b,2016/17,D,D Grade Ritchie Cup,Round 18,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1166,8cb098aa-61ae-4057-8545-62068b19f920,2016/17,D,D Grade Ritchie Cup,Preliminary Final,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1167,6a821d3f-c0a5-491d-abfb-83a833ed23ca,2016/17,D,D Grade Ritchie Cup,Round 3,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1168,113420d0-a243-411e-921c-a4b2c0999210,2016/17,D,D Grade Ritchie Cup,Round 2,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,2,1,D Grade Ritchie Cup,no,+1,yes
1169,ff407c6f-e7a2-482d-ba37-beecebd2ae8f,2016/17,D,D Grade Ritchie Cup,Round 16,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1170,a601aba3-2671-4a8f-8bba-c86cc86c4f3b,2016/17,D,D Grade Ritchie Cup,Round 6,,Halls Head Cricket Club,D Grade Ritchie Cup,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1171,dd81a175-6ad1-4a8c-a589-cf3ac2393396,2016/17,D,D Grade Ritchie Cup,Grand Final,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1172,3f214d94-d7ed-47a2-b24d-d17f01baacb6,2016/17,D,D Grade Ritchie Cup,Semi Finals,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1173,67c3753b-7363-4170-bd16-d192dd1bbaa0,2016/17,D,D Grade Ritchie Cup,Round 10,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1174,040b3ffa-6835-4f14-a608-e8706021c923,2016/17,D,D Grade Ritchie Cup,Round 14,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1175,d82b129c-6dde-4cc4-9901-f02c2359cedc,2016/17,D,D Grade Ritchie Cup,Round 1,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1176,09100899-3483-418b-a8b7-f87e5ba9f91e,2016/17,D,D Grade Ritchie Cup,Round 11,,D Grade Ritchie Cup,Halls Head Cricket Club,D Grade Ritchie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1177,ef49ac9d-ddba-45fa-9cfd-00b365cfffd4,2016/17,E,E Grade,Round 10,,E Grade,Halls Head Cricket Club,E Grade,,2,1,E Grade,no,+1,yes
1178,3751a91d-2690-495c-ae78-1044e85d5169,2016/17,E,E Grade,Round 4,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1179,1f4fb1c4-4346-4050-91dd-1233562eb105,2016/17,E,E Grade,Round 7,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1180,245c2f8c-4e5c-4a06-b6ab-135365555d90,2016/17,E,E Grade,Round 17,,E Grade,Halls Head Cricket Club,E Grade,,2,1,E Grade,no,+1,yes
1181,288abfc5-d737-4c1c-9977-2fdfa376e64b,2016/17,E,E Grade,Round 5,,E Grade,Halls Head Cricket Club,E Grade,,2,1,E Grade,no,+1,yes
1182,679005e0-f999-4c6e-8321-44a0295b0882,2016/17,E,E Grade,Round 12,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1183,4c4ec45f-4d8f-435e-8cb2-5340103d3309,2016/17,E,E Grade,Round 13,,Halls Head Cricket Club,E Grade,E Grade,,2,1,E Grade,no,+1,yes
1184,c10fb254-de48-4a02-a98d-58ef89e4821d,2016/17,E,E Grade,Round 9,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1185,d731e12d-e59f-48ae-bae0-5e2d9ada34c7,2016/17,E,E Grade,Round 3,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1186,107ac4e3-45da-4b64-8d66-6969cfef41e3,2016/17,E,E Grade,Round 2,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1187,356842bc-21a0-43a6-9e60-6d49e1e6cd46,2016/17,E,E Grade,Round 15,,E Grade,Halls Head Cricket Club,E Grade,,2,1,E Grade,no,+1,yes
1188,776278a9-48f5-42b0-b6f6-789bc2893639,2016/17,E,E Grade,Round 18,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1189,c0b16038-d3f8-451b-9e58-7b84335bb131,2016/17,E,E Grade,Round 1,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1190,8f327a8d-a8ce-4575-b50a-8552fd18a2fd,2016/17,E,E Grade,Semi Finals,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1191,29b2cea4-c9f8-4f8d-a508-98ba170a3243,2016/17,E,E Grade,Round 6,,Halls Head Cricket Club,E Grade,E Grade,,2,1,E Grade,no,+1,yes
1192,d3543687-a1f9-476a-aa6a-9ddb76b4f599,2016/17,E,E Grade,Round 8,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1193,c232e082-341b-467e-a368-9ef914a50faa,2016/17,E,E Grade,Round 14,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1194,55bb1463-7d5d-40ac-bf77-e40e95630040,2016/17,E,E Grade,Round 16,,E Grade,Halls Head Cricket Club,E Grade,,2,1,E Grade,no,+1,yes
1195,56f57b10-109a-4358-a027-e67e2ec2f916,2016/17,E,E Grade,Grand Final,,E Grade,Halls Head Cricket Club,E Grade,,2,1,E Grade,no,+1,yes
1196,4aabc253-df03-4028-8150-f9146322c144,2016/17,E,E Grade,Round 11,,E Grade,Halls Head Cricket Club,E Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1197,6decd4dd-127f-4e47-be30-13a38a6c7d48,2016/17,F,F Grade,Round 8,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1198,61e1aab2-dd29-4369-a7bd-25592cb1dff8,2016/17,F,F Grade,Round 13,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1199,d3ec6a59-b3cc-4057-8643-3040cdc73761,2016/17,F,F Grade,Round 12,,F Grade,Halls Head Cricket Club,F Grade,,2,1,F Grade,no,+1,yes
1200,0597b75f-e060-46f7-ab6a-359d9c8613ad,2016/17,F,F Grade,Round 1,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1201,fed5b85b-1309-473e-8f57-36fa39eaeade,2016/17,F,F Grade,Round 14,,F Grade,Halls Head Cricket Club,F Grade,,2,1,F Grade,no,+1,yes
1202,96eb709c-0f20-4ccc-ba17-6d47bf3f5735,2016/17,F,F Grade,Round 7,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1203,49faa602-acda-4d28-8530-8334004d240d,2016/17,F,F Grade,Round 9,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1204,072373f5-452e-48b1-8fa5-848074fe3951,2016/17,F,F Grade,Round 6,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1205,6735007b-d4db-478e-b4bf-914212857eef,2016/17,F,F Grade,Round 15,,F Grade,Halls Head Cricket Club,F Grade,,2,1,F Grade,no,+1,yes
1206,d82061f9-1d4f-47b4-a247-9580b1f83235,2016/17,F,F Grade,Round 5,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1207,8e1d5797-7dd7-444a-88d1-a2341f9f17bb,2016/17,F,F Grade,Round 4,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1208,83ec5a07-aa04-4f9e-9506-a2fb12995b3e,2016/17,F,F Grade,Round 11,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1209,a6cc3cfb-a1b6-47e1-a47d-a46e6d0438e8,2016/17,F,F Grade,Round 18,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1210,77d34281-0119-43a6-8c1c-ac5d01e5fe79,2016/17,F,F Grade,Round 10,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1211,171dc587-7898-450f-b065-b194e6275b2d,2016/17,F,F Grade,Grand Final,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1212,5fa5c405-1bed-4bf3-9737-cba736e2cac6,2016/17,F,F Grade,Round 17,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1213,6ea79df4-ce20-4fc6-b1c2-d24463b5c5c7,2016/17,F,F Grade,Round 2,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1214,947f7375-ef00-45eb-aa6f-f2bbed54b0f1,2016/17,F,F Grade,Semi Finals,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1215,1e3b0251-9c64-4115-8546-f39ea94d2b41,2016/17,F,F Grade,Round 16,,F Grade,Halls Head Cricket Club,F Grade,,2,1,F Grade,no,+1,yes
1216,d69a18f0-0320-48e5-8514-fa70f7c0ed4f,2016/17,F,F Grade,Round 3,,F Grade,Halls Head Cricket Club,F Grade,,1,2,Halls Head Cricket Club,yes,+1,yes
1217,d3fbf828-3299-4f84-a27f-3dbb4e338aa5,2016/17,A,RetraVision Premier T20 League,Round 2,,RetraVision Premier T20 League,Halls Head Cricket Club,RetraVision Premier T20 League,,2,1,RetraVision Premier T20 League,no,+1,yes
1218,f383c955-7732-4d25-8948-6e6676e2a2b9,2016/17,A,RetraVision Premier T20 League,Semi Finals,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1219,85d90591-4daf-4d62-bad6-bdf0422e8f01,2016/17,A,RetraVision Premier T20 League,Qualifying Final,,RetraVision Premier T20 League,Halls Head Cricket Club,RetraVision Premier T20 League,,1,2,Halls Head Cricket Club,yes,+1,yes
1220,3dce1b24-6bf9-4e7b-8160-fbae047995ec,2016/17,A,RetraVision Premier T20 League,Round 3,,RetraVision Premier T20 League,Halls Head Cricket Club,RetraVision Premier T20 League,,1,2,Halls Head Cricket Club,yes,+1,yes
1221,8c3dc4a8-379f-4f54-9bfc-0c7b7bccca2a,2017/18,A,A Grade: Wyllie Cup,Round 11,,Halls Head Cricket Club,White Knights Baldivis Cricket Club,White Knights Baldivis Cricket Club,3,2,1,White Knights Baldivis Cricket Club,no,+1,yes
1222,e62d2133-d2ba-49e5-a9b1-26323c5936d6,2017/18,A,A Grade: Wyllie Cup,Round 12,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,2,1,A Grade: Wyllie Cup,no,+1,yes
1223,9ca8b5b5-6355-4593-944e-2e53ea10fa55,2017/18,A,A Grade: Wyllie Cup,Round 2,,Halls Head Cricket Club,White Knights Baldivis Cricket Club,White Knights Baldivis Cricket Club,3,1,2,Halls Head Cricket Club,yes,+1,yes
1224,3ac2a9de-c2b2-4944-9f99-3212e7ec3965,2017/18,A,A Grade: Wyllie Cup,Round 6,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1225,738b7e8d-fb5c-4439-98c8-353bc8118711,2017/18,A,A Grade: Wyllie Cup,Round 14,,Halls Head Cricket Club,Singleton Irwinians Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1226,1cce953e-a4c4-47d1-81ea-504c1a4e45a4,2017/18,A,A Grade: Wyllie Cup,Round 7,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,2,1,A Grade: Wyllie Cup,no,+1,yes
1227,9ce461f7-58e2-4c1f-af67-505e5f5e2c5a,2017/18,A,A Grade: Wyllie Cup,Round 8,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,2,1,A Grade: Wyllie Cup,no,+1,yes
1228,372e0c12-7010-41d0-a0a0-590d0e30033e,2017/18,A,A Grade: Wyllie Cup,Round 5,,Halls Head Cricket Club,Singleton Irwinians Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1229,e74af84c-60bf-45c2-83a3-6d017a3bbaa2,2017/18,A,A Grade: Wyllie Cup,Round 15,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1230,c3a82d67-98b9-4925-a731-8c4a26ffebdd,2017/18,A,A Grade: Wyllie Cup,Round 4,,A Grade: Wyllie Cup,Halls Head Cricket Club,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1231,f7aaccec-d9a5-469c-b391-a28fe94a98b4,2017/18,A,A Grade: Wyllie Cup,Round 17,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1232,1aebbeee-ab9b-4fa6-9938-c6f65cd98265,2017/18,A,A Grade: Wyllie Cup,Round 13,,A Grade: Wyllie Cup,Halls Head Cricket Club,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1233,f33e0d98-6a40-4b81-bbaa-cc427e983a39,2017/18,A,A Grade: Wyllie Cup,Round 3,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,2,1,A Grade: Wyllie Cup,no,+1,yes
1234,b43fc331-8714-4ccd-a93a-e41cca5a87bf,2017/18,A,A Grade: Wyllie Cup,Round 18,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1235,09e64490-9135-4ae1-95c5-eee914c44c92,2017/18,A,A Grade: Wyllie Cup,Round 1,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1236,592e6178-7eaf-440e-9da6-f4fe289dcdd2,2017/18,A,A Grade: Wyllie Cup,Round 16,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1237,82f9c5ed-aab9-4210-af08-f8158a62c71e,2017/18,A,A Grade: Wyllie Cup,Round 9,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,2,1,A Grade: Wyllie Cup,no,+1,yes
1238,9f06236b-4619-4312-aef5-faf86bd424c2,2017/18,A,A Grade: Wyllie Cup,Round 10,,Halls Head Cricket Club,A Grade: Wyllie Cup,A Grade: Wyllie Cup,,2,1,A Grade: Wyllie Cup,no,+1,yes
1239,dedb45dd-456e-43f5-95d0-0ea69e063336,2017/18,B,B Grade: McIntosh Cup,Round 11,,White Knights Baldivis Cricket Club,Halls Head Cricket Club,White Knights Baldivis Cricket Club,3,1,2,Halls Head Cricket Club,yes,+1,yes
1240,b3ce0ebc-c758-4cb0-ba63-155eeff15673,2017/18,B,B Grade: McIntosh Cup,Round 5,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1241,f7a4edcf-0b7e-4b90-908a-234c792f7eb5,2017/18,B,B Grade: McIntosh Cup,Round 6,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1242,67b30d78-5307-45c7-b41a-23aa798cdcca,2017/18,B,B Grade: McIntosh Cup,Round 18,,Halls Head Cricket Club,B Grade: McIntosh Cup,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1243,108667dd-2411-4857-ace0-3b056d1b6bec,2017/18,B,B Grade: McIntosh Cup,Round 10,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1244,96be7046-3fb2-4263-b7f6-5c06ef773205,2017/18,B,B Grade: McIntosh Cup,Preliminary Final,,Singleton Irwinians Cricket Club,Halls Head Cricket Club,Singleton Irwinians Cricket Club,9,1,2,Halls Head Cricket Club,yes,+1,yes
1245,3b553805-d86a-4d36-ad39-67ab071c1b33,2017/18,B,B Grade: McIntosh Cup,Round 2,,White Knights Baldivis Cricket Club,Halls Head Cricket Club,White Knights Baldivis Cricket Club,3,2,1,White Knights Baldivis Cricket Club,no,+1,yes
1246,95af7868-4039-4998-b53a-8136b540956e,2017/18,B,B Grade: McIntosh Cup,Round 15,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,2,1,B Grade: McIntosh Cup,no,+1,yes
1247,2026e099-4b1a-402f-ba31-8d8e44b93c86,2017/18,B,B Grade: McIntosh Cup,Round 4,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1248,e7fbc8f9-f2e2-4de6-b4a6-901049075350,2017/18,B,B Grade: McIntosh Cup,Round 1,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,1,2,Halls Head Cricket Club,yes,+1,yes
1249,582335ad-79fe-4889-9b5e-9125df517014,2017/18,B,B Grade: McIntosh Cup,Round 13,,B Grade: McIntosh Cup,Halls Head Cricket Club,B Grade: McIntosh Cup,,2,1,B Grade: McIntosh Cup,no,+1,yes
